"Time of Day","Lap","LeadLap","Lap Tm","Speed","S1","S1 Tm","S2","S2 Tm","S3","S3 Tm","SPT","SPT Tm"
4 - Julio Campos - Stock Car PRO 2024
"14:54:16.498","32","32","1:34.820","130,719","0,0","27.971","0,0","28.619","0,0","38.230","218,6","0.494"
"14:55:51.614","33","33","1:35.116","130,312","0,0","28.242","0,0","28.600","0,0","38.274","218,6","0.494"
85 - Guilherme Salas - Stock Car PRO 2024
"14:05:32.730","1","1","1:37.907","126,598","0,0","32.452","0,0","28.378","0,0","37.077","163,4","0.661"
"14:07:05.371","2","2","1:32.641","133,794","0,0","28.068","0,0","27.893","0,0","36.680","206,1","0.524"
"14:08:37.796","3","3","1:32.425","134,107","0,0","27.621","0,0","28.148","0,0","36.656","218,2","0.495"
"14:10:09.978","4","4","1:32.182","134,460","0,0","27.552","0,0","27.938","0,0","36.692","218,6","0.494"
"14:11:42.350","5","5","1:32.372","134,184","0,0","27.444","0,0","28.053","0,0","36.875","219,5","0.492"
"14:13:14.972","6","6","1:32.622","133,821","0,0","27.501","0,0","28.076","0,0","37.045","219,5","0.492"
"14:14:47.486","7","7","1:32.514","133,978","0,0","27.532","0,0","28.027","0,0","36.955","219,5","0.492"
"14:16:20.277","8","8","1:32.791","133,578","0,0","27.554","0,0","28.164","0,0","37.073","219,5","0.492"
"14:17:52.970","9","9","1:32.693","133,719","0,0","27.588","0,0","28.099","0,0","37.006","219,5","0.492"
"14:19:25.845","10","10","1:32.875","133,457","0,0","27.584","0,0","28.244","0,0","37.047","220,0","0.491"
"14:20:58.696","11","11","1:32.851","133,491","0,0","27.624","0,0","28.141","0,0","37.086","219,5","0.492"
"14:22:35.248","12","12","1:36.552","128,374","0,0","27.645","0,0","28.231","","","219,5","0.492"
"14:24:35.558","13","13","2:00.310","103,024","","","0,0","28.008","0,0","36.961","",""
"14:26:07.988","14","14","1:32.430","134,099","0,0","27.663","0,0","27.932","0,0","36.835","218,6","0.494"
"14:27:40.597","15","15","1:32.609","133,840","0,0","27.659","0,0","28.078","0,0","36.872","219,5","0.492"
"14:29:15.016","16","16","1:34.419","131,274","0,0","27.757","0,0","28.864","0,0","37.798","220,0","0.491"
"14:30:48.392","17","17","1:33.376","132,741","0,0","27.747","0,0","28.603","0,0","37.026","219,1","0.493"
"14:32:21.387","18","18","1:32.995","133,285","0,0","27.656","0,0","28.201","0,0","37.138","220,9","0.489"
"14:33:54.383","19","19","1:32.996","133,283","0,0","27.557","0,0","28.197","0,0","37.242","220,9","0.489"
"14:35:27.568","20","20","1:33.185","133,013","0,0","27.608","0,0","28.262","0,0","37.315","220,4","0.490"
"14:37:00.965","21","21","1:33.397","132,711","0,0","27.924","0,0","28.150","0,0","37.323","208,1","0.519"
"14:38:35.624","22","22","1:34.659","130,942","0,0","27.818","0,0","28.203","0,0","38.638","208,5","0.518"
"14:40:09.113","23","23","1:33.489","132,580","0,0","27.830","0,0","28.188","0,0","37.471","208,9","0.517"
"14:41:43.274","24","24","1:34.161","131,634","0,0","27.845","0,0","28.361","0,0","37.955","208,9","0.517"
"14:43:17.062","25","25","1:33.788","132,158","0,0","27.790","0,0","28.355","0,0","37.643","219,5","0.492"
"14:44:50.941","26","26","1:33.879","132,030","0,0","27.970","0,0","28.327","0,0","37.582","208,1","0.519"
"14:46:24.977","27","27","1:34.036","131,809","0,0","27.973","0,0","28.300","0,0","37.763","208,9","0.517"
"14:47:58.943","28","28","1:33.966","131,907","0,0","27.954","0,0","28.337","0,0","37.675","208,5","0.518"
"14:49:33.533","29","29","1:34.590","131,037","0,0","28.151","0,0","28.489","0,0","37.950","209,3","0.516"
"14:51:07.845","30","30","1:34.312","131,423","0,0","27.933","0,0","28.696","0,0","37.683","220,0","0.491"
"14:52:41.963","31","31","1:34.118","131,694","0,0","27.799","0,0","28.571","0,0","37.748","220,0","0.491"
"14:54:16.702","32","32","1:34.739","130,831","0,0","27.924","0,0","28.667","0,0","38.148","220,0","0.491"
"14:55:52.060","33","33","1:35.358","129,982","0,0","28.534","0,0","28.614","0,0","38.210","220,0","0.491"
