"Time of Day","Lap","LeadLap","Lap Tm","Speed","S1","S1 Tm","S2","S2 Tm","S3","S3 Tm","SPT","SPT Tm"
91 - Eduardo Barrichello - Stock Car PRO 2024
28 - Enzo Elias - Stock Car PRO 2024
"15:37:27.112","1","1","2:03.608","111,692","0,0","35.482","0,0","1:09.558","0,0","18.568","214,7","0.503"
"15:38:56.519","2","2","1:29.407","154,417","0,0","33.152","0,0","37.490","0,0","18.765","243,8","0.443"
"15:40:27.252","3","3","1:30.733","152,161","0,0","33.683","0,0","38.199","0,0","18.851","244,3","0.442"
"15:41:58.124","4","4","1:30.872","151,928","0,0","33.840","0,0","38.140","0,0","18.892","244,3","0.442"
"15:43:30.637","5","5","1:32.513","149,233","0,0","34.683","0,0","38.841","0,0","18.989","240,5","0.449"
"15:45:03.119","6","6","1:32.482","149,283","0,0","34.287","0,0","39.140","0,0","19.055","234,8","0.460"
"15:46:35.009","7","7","1:31.890","150,245","0,0","33.853","0,0","38.768","0,0","19.269","246,0","0.439"
"15:48:42.006","8","9","2:06.997","108,711","0,0","33.436","0,0","37.916","","","245,5","0.440"
"15:50:23.736","9","10","1:41.730","135,712","","","0,0","40.298","0,0","19.311","190,1","0.568"
"15:51:55.527","10","11","1:31.791","150,407","0,0","33.886","0,0","38.735","0,0","19.170","247,7","0.436"
"15:53:27.081","11","12","1:31.554","150,796","0,0","34.101","0,0","38.389","0,0","19.064","245,5","0.440"
"15:54:58.908","12","13","1:31.827","150,348","0,0","34.257","0,0","38.544","0,0","19.026","246,0","0.439"
"15:56:31.366","13","14","1:32.458","149,322","0,0","34.216","0,0","38.351","0,0","19.891","244,9","0.441"
"15:58:02.876","14","15","1:31.510","150,869","0,0","34.725","0,0","38.053","0,0","18.732","226,4","0.477"
"15:59:35.758","15","16","1:32.882","148,640","0,0","35.082","0,0","39.267","0,0","18.533","198,5","0.544"
"16:01:06.896","16","17","1:31.138","151,485","0,0","33.349","0,0","39.218","0,0","18.571","247,1","0.437"
"16:02:38.649","17","18","1:31.753","150,469","0,0","33.341","0,0","39.265","0,0","19.147","247,7","0.436"
"16:04:13.830","18","19","1:35.181","145,050","0,0","37.614","0,0","38.629","0,0","18.938","217,3","0.497"
"16:06:05.975","19","20","1:52.145","123,108","0,0","33.794","0,0","59.419","0,0","18.932","246,0","0.439"
"16:07:38.825","20","21","1:32.850","148,691","0,0","34.450","0,0","39.334","0,0","19.066","243,2","0.444"
83 - Gabriel Casagrande - Stock Car PRO 2024
"15:36:57.337","1","1","1:33.865","147,084","0,0","35.763","0,0","39.491","0,0","18.611","213,4","0.506"
"15:38:26.832","2","2","1:29.495","154,266","0,0","33.100","0,0","37.796","0,0","18.599","240,5","0.449"
"15:39:57.341","3","3","1:30.509","152,537","0,0","33.238","0,0","38.456","0,0","18.815","245,5","0.440"
"15:41:26.857","4","4","1:29.516","154,229","0,0","33.240","0,0","37.513","0,0","18.763","242,7","0.445"
"15:43:23.182","5","5","1:56.325","118,685","0,0","33.079","0,0","37.229","","","242,7","0.445"
"15:45:01.052","6","6","1:37.870","141,065","","","0,0","37.986","0,0","18.367","189,1","0.571"
"15:47:21.558","7","8","2:20.506","98,259","0,0","32.778","0,0","37.424","","","243,8","0.443"
"15:49:01.414","8","9","1:39.856","138,259","","","0,0","38.697","0,0","18.989","186,5","0.579"
"15:50:32.376","9","10","1:30.962","151,778","0,0","33.803","0,0","38.173","0,0","18.986","242,2","0.446"
"15:52:02.694","10","11","1:30.318","152,860","0,0","33.755","0,0","37.883","0,0","18.680","242,2","0.446"
"15:53:32.212","11","12","1:29.518","154,226","0,0","33.412","0,0","37.550","0,0","18.556","243,2","0.444"
"15:55:02.015","12","13","1:29.803","153,737","0,0","33.382","0,0","37.661","0,0","18.760","244,3","0.442"
"15:56:33.353","13","14","1:31.338","151,153","0,0","34.199","0,0","38.457","0,0","18.682","243,8","0.443"
"15:58:03.348","14","15","1:29.995","153,409","0,0","33.274","0,0","37.953","0,0","18.768","244,9","0.441"
"15:59:33.866","15","16","1:30.518","152,522","0,0","34.323","0,0","37.582","0,0","18.613","215,6","0.501"
"16:01:04.356","16","17","1:30.490","152,569","0,0","34.185","0,0","37.682","0,0","18.623","244,3","0.442"
"16:02:35.045","17","18","1:30.689","152,235","0,0","33.232","0,0","38.823","0,0","18.634","244,3","0.442"
38 - Zezinho Muggiati - Stock Car PRO 2024
"15:36:55.753","1","1","1:32.862","148,672","0,0","35.585","0,0","38.684","0,0","18.593","213,9","0.505"
"15:38:24.970","2","2","1:29.217","154,746","0,0","33.229","0,0","37.901","0,0","18.087","246,6","0.438"
"15:39:55.122","3","3","1:30.152","153,141","0,0","34.028","0,0","38.151","0,0","17.973","234,3","0.461"
"15:41:23.942","4","4","1:28.820","155,438","0,0","32.875","0,0","37.866","0,0","18.079","257,8","0.419"
"15:42:53.107","5","5","1:29.165","154,837","0,0","33.032","0,0","37.892","0,0","18.241","251,2","0.430"
"15:44:22.217","6","6","1:29.110","154,932","0,0","33.320","0,0","37.786","0,0","18.004","251,7","0.429"
"15:45:50.862","7","7","1:28.645","155,745","0,0","32.897","0,0","37.701","0,0","18.047","255,3","0.423"
"15:47:19.384","8","8","1:28.522","155,961","0,0","32.767","0,0","37.696","0,0","18.059","256,5","0.421"
"15:49:24.693","9","9","2:05.309","110,176","0,0","32.832","0,0","38.648","","","254,1","0.425"
37 - Raphael Teixeira - Stock Car PRO 2024
"15:37:01.306","1","1","1:35.742","144,200","0,0","35.928","0,0","40.799","0,0","19.015","215,1","0.502"
"15:38:33.195","2","2","1:31.889","150,246","0,0","33.799","0,0","39.036","0,0","19.054","240,0","0.450"
"15:40:04.081","3","3","1:30.886","151,905","0,0","33.623","0,0","38.810","0,0","18.453","251,7","0.429"
"15:41:39.464","4","4","1:35.383","144,743","0,0","33.534","0,0","39.215","0,0","22.634","246,0","0.439"
21 - Thiago Camilo - Stock Car PRO 2024
"15:36:55.359","1","1","1:32.619","149,062","0,0","35.756","0,0","38.195","0,0","18.668","208,5","0.518"
"15:38:24.880","2","2","1:29.521","154,221","0,0","33.250","0,0","37.882","0,0","18.389","244,9","0.441"
"15:39:53.847","3","3","1:28.967","155,181","0,0","33.290","0,0","37.424","0,0","18.253","244,9","0.441"
"15:41:22.863","4","4","1:29.016","155,096","0,0","33.145","0,0","37.329","0,0","18.542","249,4","0.433"
"15:42:52.225","5","5","1:29.362","154,495","0,0","33.263","0,0","37.566","0,0","18.533","241,6","0.447"
"15:44:21.491","6","6","1:29.266","154,661","0,0","33.359","0,0","37.326","0,0","18.581","241,1","0.448"
"15:45:51.308","7","7","1:29.817","153,713","0,0","33.803","0,0","37.868","0,0","18.146","241,1","0.448"
"15:47:20.338","8","8","1:29.030","155,071","0,0","32.826","0,0","37.549","0,0","18.655","252,9","0.427"
"15:48:49.615","9","9","1:29.277","154,642","0,0","33.253","0,0","37.475","0,0","18.549","244,3","0.442"
